imsi,aerialway:pylon,aeroway:aerodrome,aeroway:helipad,aeroway:parking_position,aeroway:terminal,amenity:animal_breeding,amenity:arts_centre,amenity:atm,amenity:baby_hatch,amenity:bank,amenity:bar,amenity:bicycle_parking,amenity:bicycle_rental,amenity:bureau_de_change,amenity:bus_station,amenity:cafe,amenity:car_wash,amenity:childcare,amenity:cinema,amenity:clinic,amenity:college,amenity:community_centre,amenity:conference_centre,amenity:courthouse,amenity:dentist,amenity:doctors,amenity:drinking_water,amenity:events_venue,amenity:fast_food,amenity:fire_station,amenity:food_court,amenity:fountain,amenity:fuel,amenity:grave_yard,amenity:gym,amenity:hospital,amenity:ice_cream,amenity:internet_cafe,amenity:kindergarten,amenity:language_school,amenity:library,amenity:marketplace,amenity:motorcycle_parking,amenity:nightclub,amenity:park,amenity:parking,amenity:pharmacy,amenity:place_of_worship,amenity:police,amenity:post_office,amenity:prison,amenity:pub,amenity:public_building,amenity:recycling,amenity:restaurant,amenity:school,amenity:shelter,amenity:social_facility,amenity:studio,amenity:taxi,amenity:theatre,amenity:toilets,amenity:townhall,amenity:tuition,amenity:university,amenity:vending_machine,amenity:veterinary,amenity:waste_disposal,amenity:zoo,barrier:entrance,barrier:fence,barrier:gate,barrier:lift_gate,barrier:swing_gate,barrier:toll_booth,barrier:wall,boundary:administrative,boundary:borough,boundary:city,boundary:military,boundary:protected_area,boundary:suburb,boundary:village,building:apartment,building:central_office,building:church,building:civic,building:commercial,building:construction,building:farm,building:garage,building:government,building:house,building:hut,building:industrial,building:kindergarten,building:mosque,building:museum,building:office,building:public,building:residential,building:retail,building:roof,building:service,building:shed,building:sports_centre,building:stadium,building:supermarket,building:temple,building:terrace,building:train_station,building:warehouse,building:yes,craft:carpenter,craft:caterer,craft:electrician,craft:photographer,craft:plumber,craft:tailor,emergency:assembly_point,emergency:fire_hydrant,emergency:yes,highway:bus_stop,highway:construction,highway:crossing,highway:cycleway,highway:footway,highway:living_street,highway:motorway,highway:motorway_junction,highway:motorway_link,highway:path,highway:pedestrian,highway:primary,highway:primary_link,highway:residential,highway:secondary,highway:secondary_link,highway:service,highway:steps,highway:tertiary,highway:tertiary_link,highway:track,highway:traffic_signals,highway:trunk,highway:trunk_link,highway:unclassified,historic:building,historic:castle,historic:manor,historic:memorial,historic:monument,landuse:brownfield,landuse:commercial,landuse:construction,landuse:dyke,landuse:garages,landuse:grass,landuse:greenfield,landuse:industrial,landuse:meadow,landuse:orchard,landuse:plant_nursery,landuse:pumping_station,landuse:railway,landuse:recreation_ground,landuse:religious,landuse:reservoir,landuse:retail,leisure:amusement_arcade,leisure:fishing,leisure:garden,leisure:golf_course,leisure:horse_riding,leisure:nature_reserve,leisure:outdoor_seating,leisure:pitch,leisure:playground,leisure:swimming_pool,leisure:track,leisure:water_park,man_made:monitoring_station,man_made:surveillance,man_made:tower,man_made:water_tower,man_made:water_works,man_made:works,moving:moving,natural:coastline,natural:fell,natural:grass,natural:gully,natural:island,natural:river,natural:tree,natural:tree_row,natural:water,natural:wood,office:accountant,office:administrative,office:advertising_agency,office:architect,office:association,office:company,office:coworking,office:diplomatic,office:educational_institution,office:energy_supplier,office:estate_agent,office:financial,office:foundation,office:graphic_design,office:insurance,office:it,office:lawyer,office:newspaper,office:ngo,office:political_party,office:religion,office:research,office:telecommunication,office:therapist,office:travel_agent,office:yes,place:locality,place:neighbourhood,power:generator,power:line,power:plant,power:substation,power:tower,power:transformer,public_transport:Subway,public_transport:platform,public_transport:rail,public_transport:station,public_transport:stop_position,railway:construction,railway:disused,railway:light_rail,railway:station,railway:stop,shop:anime,shop:art,shop:bag,shop:bakery,shop:beauty,shop:beverages,shop:bicycle,shop:books,shop:camera,shop:car,shop:car_parts,shop:car_repair,shop:chemist,shop:chocolate,shop:clothes,shop:coffee,shop:computer,shop:convenience,shop:copyshop,shop:cosmetics,shop:deli,shop:department_store,shop:doityourself,shop:dry_cleaning,shop:electronics,shop:farm,shop:florist,shop:funeral_directors,shop:furniture,shop:garden_centre,shop:gas,shop:general,shop:gift,shop:greengrocer,shop:hairdresser,shop:hardware,shop:houseware,shop:jewelry,shop:kiosk,shop:laundry,shop:mall,shop:medical_supply,shop:mobile_phone,shop:motorcycle,shop:motorcycle_repair,shop:optician,shop:outdoor,shop:pastry,shop:pawnbroker,shop:perfumery,shop:pet,shop:photo,shop:radiotechnics,shop:rental,shop:shoes,shop:sports,shop:stationery,shop:supermarket,shop:tailor,shop:ticket,shop:toys,shop:travel_agency,shop:tyres,shop:variety_store,shop:water,shop:wholesale,shop:yes,sport:archery,sport:athletics,sport:badminton,sport:baseball,sport:basketball,sport:climbing,sport:field_hockey,sport:fitness,sport:futsal,sport:golf,sport:multi,sport:roller_skating,sport:rugby_union,sport:shooting,sport:skateboard,sport:soccer,sport:swimming,sport:tennis,sport:volleyball,telecom:exchange,tourism:artwork,tourism:attraction,tourism:camp_site,tourism:gallery,tourism:guest_house,tourism:hostel,tourism:hotel,tourism:information,tourism:motel,tourism:theme_park,tourism:yes,waterway:canal,waterway:drain,waterway:stream,label,pca_label,doc2vec_label
510011810776001,1,0,0,0,0,0,0,7,0,80,0,1,0,0,6,18,0,0,3,70,23,0,0,0,0,0,0,0,15,1,1,0,7,23,0,69,1,0,71,0,0,60,0,0,14,8,18,81,12,0,0,0,0,0,79,81,1,0,0,7,1,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,0,6,0,83,0,3,0,80,0,0,0,22,81,0,11,1,51,10,6,0,0,19,0,0,4,0,1,0,84,0,0,0,0,0,0,0,0,2,25,0,0,0,3,81,5,2,0,7,0,51,0,84,3,0,74,0,84,0,0,0,5,7,17,0,0,0,0,2,1,28,60,5,0,1,0,3,3,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,0,45,0,0,0,9,0,0,0,0,0,78,0,0,3,1,0,0,0,0,2,47,2,17,0,0,0,0,1,0,0,0,0,4,0,0,0,0,13,0,0,47,0,0,0,0,0,62,0,0,26,25,6,10,7,3,0,0,10,7,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,62,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,59,0,1,0,1,0,19,0,1,0,0,20,1,2,3,13,0,2,0,0,0,1,29,0,0,0,13,0,0,3,5,5,1
510018560260582,0,0,0,0,0,0,5,4,0,38,3,0,0,2,14,13,0,0,2,4,1,11,0,13,0,0,0,0,29,0,25,17,0,1,0,2,0,0,4,0,30,10,0,0,42,7,24,41,18,25,0,3,0,0,32,21,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,13,14,0,0,26,0,0,21,0,31,2,0,0,41,0,0,0,2,39,9,31,0,11,0,0,0,0,1,0,0,0,0,15,0,39,0,0,0,0,0,0,0,15,1,40,1,0,0,1,34,0,0,0,0,0,43,0,37,31,0,41,0,33,0,0,0,0,0,3,0,0,0,26,18,0,42,19,4,0,1,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,50,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,31,0,32,1,0,0,0,0,0,0,0,0,0,19,0,0,0,30,0,0,20,0,0,0,0,5,21,0,17,0,40,23,15,0,28,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,13,2,0,0,0,0,0,0,0,2,0,0,25,2,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,30,11,23,34,13,2,0,30,0,0,0,4,4,1
510011610519083,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,7,0,0,0,52,6,2,0,0,1,0,0,0,1,0,6,0,0,0,0,11,0,0,6,0,0,1,0,0,13,9,48,56,2,3,5,0,0,0,51,54,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,9,51,0,19,1,0,0,54,0,0,0,3,56,2,20,1,55,11,0,0,4,5,0,0,0,0,0,5,56,0,0,0,0,0,0,0,0,1,17,0,0,0,17,54,0,0,0,2,0,26,0,56,12,0,24,0,56,0,0,0,0,0,2,0,0,0,0,0,0,15,15,15,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,53,0,0,0,23,0,0,0,0,0,10,0,0,15,0,0,0,0,0,1,8,0,9,2,0,0,0,7,0,0,0,0,1,0,0,0,1,4,0,0,12,0,0,0,0,0,9,0,0,22,17,10,16,4,13,0,0,16,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,50,56,0,0,0,4,0,0,0,5,5,5
510019910464557,0,0,0,0,0,0,0,17,0,27,0,0,0,0,0,11,0,0,4,27,28,1,0,0,0,0,0,0,28,7,4,0,6,28,1,25,2,0,25,0,0,16,0,0,22,6,28,28,19,6,0,0,0,0,28,27,0,0,0,0,0,4,0,0,22,1,0,0,0,0,0,4,4,0,1,0,0,5,0,0,0,0,28,28,0,18,0,27,4,4,0,28,0,0,0,23,28,0,12,0,28,1,6,0,0,23,5,0,1,0,4,0,28,0,0,0,0,0,0,0,4,0,24,0,0,0,2,28,10,1,0,0,0,28,5,28,0,0,28,0,28,0,0,0,10,1,3,0,0,0,0,1,0,28,18,6,0,0,0,7,13,0,0,2,0,15,0,0,0,0,0,0,3,0,0,4,24,0,3,0,0,0,0,25,0,0,0,7,0,0,0,0,0,25,0,0,1,0,0,0,0,0,13,27,0,19,4,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,0,28,0,0,0,0,0,26,0,0,25,24,18,5,0,6,0,0,5,0,0,0,0,4,0,0,0,0,0,14,0,4,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,21,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,11,0,23,0,0,0,0,19,3,6,4,7,0,4,0,0,5,0,25,0,0,0,22,0,0,10,4,4,2
510019910423766,0,0,1,0,0,0,1,1,0,53,1,0,0,1,1,7,0,0,1,1,0,6,0,2,0,0,0,0,7,0,6,2,0,0,0,0,0,0,0,0,15,1,0,0,44,25,5,22,1,5,0,1,0,0,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,29,1,0,0,57,0,0,0,0,20,0,48,0,6,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,0,0,0,0,7,0,44,0,0,0,0,53,0,0,0,2,0,56,0,57,12,0,49,0,9,0,0,0,0,0,2,0,0,0,4,4,0,56,2,1,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,48,0,45,0,0,0,0,0,0,0,0,0,0,48,0,0,0,31,0,0,25,0,0,0,0,1,8,0,2,0,44,26,1,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,49,49,7,2,0,15,4,0,0,4,4,0
510011160282115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,7,5,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,0,0,0,0,5,0,0,0,5,0,0,0,0,6,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,5,0,82,0,0,8,0,7,0,11,0,72,0,2,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,8
510011260670647,0,0,0,0,0,0,0,2,0,49,0,0,0,0,0,3,0,0,3,7,0,1,0,0,1,2,0,0,1,0,2,0,0,0,0,7,0,0,3,0,0,1,0,0,47,30,4,52,2,3,2,0,0,0,32,35,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,30,6,0,4,0,0,0,51,0,0,0,1,51,0,40,0,13,31,0,0,2,35,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0,4,30,0,0,0,2,50,0,0,0,0,0,43,0,53,40,0,52,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,23,0,0,0,0,0,2,0,0,34,0,0,0,0,0,0,47,0,35,1,0,0,1,1,0,0,0,0,46,0,0,0,0,0,0,2,47,0,0,0,0,0,6,0,0,0,30,2,33,0,41,0,0,33,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,33,0,0,0,0,2,0,0,4,4,2
510019360001956,0,0,6,0,0,0,36,4,0,38,0,0,0,1,32,9,0,0,1,20,1,11,0,8,0,0,0,0,31,0,3,2,2,1,0,4,1,0,4,0,3,1,0,0,44,8,2,43,31,9,0,0,0,0,33,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,28,0,0,15,9,1,38,0,31,2,0,0,43,0,0,0,1,38,4,43,0,42,1,2,0,0,0,0,0,0,0,29,0,43,0,0,0,0,0,0,0,0,4,43,4,0,0,2,35,0,0,0,0,1,44,1,44,21,0,44,0,29,0,0,0,0,0,14,0,0,1,10,15,0,44,9,5,0,0,0,36,2,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,28,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,6,0,41,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,25,0,0,0,0,36,35,0,2,4,43,40,33,4,10,0,0,33,4,0,0,0,30,0,0,0,0,3,1,0,2,0,0,0,0,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,29,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,3,0,0,38,0,3,0,10,0,0,0,4,4,6
510011160720624,0,0,0,0,0,0,1,53,0,42,11,0,0,9,7,55,0,0,9,60,0,7,0,0,1,0,0,0,50,10,47,1,16,6,37,29,0,0,60,0,0,25,0,0,24,10,22,67,21,11,0,3,0,0,57,65,20,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0,0,0,28,47,0,18,0,29,25,5,3,66,0,0,0,60,67,2,29,0,2,2,15,0,0,0,0,0,0,0,6,0,65,0,0,0,0,0,0,0,9,0,12,0,0,0,3,68,0,0,0,1,1,45,12,68,22,0,33,0,67,0,0,0,0,0,14,0,0,0,0,4,17,15,22,11,0,0,0,1,1,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,3,0,0,0,38,0,0,0,0,0,38,0,0,11,0,0,0,0,0,1,11,0,18,9,0,0,0,1,0,2,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,1,30,2,1,14,12,22,14,8,19,0,0,14,8,0,0,0,3,0,0,0,8,0,3,0,0,0,0,8,0,0,64,1,0,0,14,0,3,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2,6,56,0,0,0,0,2,0,0,9,0,0,11,9,0,0,0,0,41,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,3,0,0,7,6,0,0,4,14,43,5,3,0,0,0,0,29,6,6,2
510011360291692,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,0,0,0,0,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,1,0,53,0,0,53,0,53,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,2
510011910019386,0,0,0,0,0,0,0,49,0,27,0,0,0,0,0,49,0,0,43,44,15,0,0,0,0,0,0,0,11,0,0,0,0,1,0,16,0,0,3,0,0,5,0,1,17,46,18,58,52,0,0,0,0,0,21,13,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,22,0,0,0,25,0,0,0,28,0,0,6,3,58,0,8,0,13,5,0,0,0,0,1,0,6,0,0,0,74,0,0,0,0,0,0,0,0,6,52,0,0,1,2,25,70,17,0,0,0,56,0,57,51,0,71,0,29,0,0,0,70,47,48,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,53,0,0,0,1,0,0,0,0,0,25,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,7,0,0,51,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,53,0,6,0,0,1,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,55,0,0,0,7,0,0,1,4,4,5
510019910423946,0,0,1,0,0,0,1,19,0,52,8,0,0,10,6,39,0,0,12,40,4,8,0,4,0,0,0,0,21,7,23,13,48,4,0,23,1,0,78,0,5,17,0,0,39,18,18,92,22,16,0,0,0,0,30,62,1,0,1,0,0,0,0,0,22,0,0,0,0,0,0,3,20,0,0,0,0,3,1,22,0,0,46,20,0,23,0,47,20,1,18,75,0,0,0,75,91,12,41,0,9,0,28,0,1,1,1,0,1,0,3,0,50,0,0,0,0,0,0,1,15,2,28,0,0,0,5,89,0,0,0,30,1,79,16,101,43,0,67,0,86,0,0,0,0,0,16,0,0,0,5,26,4,44,24,11,0,0,0,1,0,0,0,17,0,19,0,0,2,0,0,0,0,0,0,0,29,0,0,1,0,0,0,2,0,0,0,21,0,0,0,0,0,47,0,0,1,0,0,0,0,0,0,20,0,29,3,0,0,2,1,0,2,0,0,0,17,0,0,0,18,0,0,17,0,0,0,0,0,43,8,13,9,28,13,10,5,43,0,0,10,5,0,0,0,7,0,0,0,3,0,3,0,0,0,0,5,0,0,43,13,0,0,14,1,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,1,6,26,0,0,0,0,1,1,0,11,0,1,15,10,0,0,1,0,3,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,28,0,0,5,0,0,5,8,20,64,6,34,0,5,30,0,28,6,6,3
510011060247256,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,33,35,0,0,0,0,0,0,0,2,0,0,0,3,7,0,14,0,0,41,0,0,3,0,0,0,0,1,42,6,0,6,0,0,0,0,39,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,1,0,0,27,0,30,0,0,0,44,0,0,0,36,38,0,0,0,10,0,3,0,0,7,0,2,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,52,35,23,0,0,0,26,0,52,28,0,29,0,40,0,0,0,14,0,13,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,28,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,9,9
510011010007600,0,0,0,0,0,0,0,21,0,37,21,0,0,5,5,22,0,0,21,2,1,2,0,0,1,0,0,0,22,0,6,0,21,0,0,21,0,0,54,0,0,0,0,0,8,1,17,53,21,6,0,0,0,0,37,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,1,0,0,34,0,0,40,0,24,23,0,0,9,0,0,0,42,38,3,24,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,27,0,5,0,0,0,0,93,0,0,0,0,0,34,0,98,21,1,80,0,94,0,0,0,1,0,13,0,0,0,0,0,1,22,23,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,35,0,37,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,90,0,0,23,5,0,5,5,26,0,0,5,5,0,0,0,25,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,1,3,9,0,0,0,0,1,0,0,5,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,2,2,36,2,0,0,0,0,0,0,9,9,9
510018610005675,0,0,0,0,0,0,0,1,0,46,0,0,0,0,3,22,0,0,1,5,0,0,0,0,45,0,0,0,46,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,45,1,12,46,10,4,0,0,0,0,46,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,45,0,46,7,0,0,10,0,0,1,19,20,0,45,0,1,0,0,0,4,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,10,0,14,0,0,0,0,15,1,0,0,0,0,40,0,48,46,0,24,0,40,0,0,0,1,1,18,0,0,0,0,12,0,3,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,45,0,39,1,0,0,6,1,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,45,0,0,18,14,1,3,3,0,0,0,3,3,0,0,0,45,0,0,0,9,0,35,0,0,0,0,16,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,45,46,0,0,1,0,10,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,27,0,0,0,0,0,0,0,4,4,9
510018210296382,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,37,32,0,16,0,0,1,0,0,2,0,0,5,0,0,33,11,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,26,0,0,2,0,10,0,0,0,28,0,0,0,1,32,12,0,0,26,0,24,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,12,0,0,0,0,33,14,13,0,0,0,31,0,46,28,0,24,0,46,0,0,0,0,0,0,0,1,0,0,0,0,41,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,5,0,4,0,0,0,0,1,0,0,0,32,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
